image,nation,bigImage,mastery,kpg,xp,dpg,winrate,awards,dpgRanking,armoreff,moe,kd,isPrem,spots,name,wn8,id,dmgratio,hitratio,class,survival,battles,tier
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G51_Lowe.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G51_Lowe.png,4,1.38,1225,2232,62.1,"{'battleHeroes': {'highCaliber': 32, 'topGun': 6, 'confederate': 18, 'tankSniper': 1, 'steelWall': 11, 'patrolDuty': 2}, 'main': {'fireForEffect': 166, 'duelist': 26, 'fighter': 12, 'shellproof': 18, 'kamikaze': 1, 'spotter': 4, 'reaper': 3, 'masterGunner': 29, 'sharpShooter': 33}, 'epic': {'pascucci': 1}}","[641, 387069]",0.88,3,2.27,True,1.58,Löwe,3774,54289,1.61,78,HT,39.11,248,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB98_T95_FV4201_Chieftain.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB98_T95_FV4201_Chieftain.png,4,2.01,1268,4281,70.92,"{'battleHeroes': {'highCaliber': 431, 'topGun': 47, 'confederate': 255, 'tankSniper': 27, 'steelWall': 95, 'defender': 6, 'invader': 1, 'scout': 3, 'patrolDuty': 13}, 'main': {'fireForEffect': 1313, 'duelist': 293, 'fighter': 229, 'shellproof': 148, 'spotter': 6, 'reaper': 4, 'masterGunner': 28, 'sharpShooter': 70}, 'epic': {'billotte': 1, 'dumitru': 4, 'kolobanov': 1, 'pascucci': 25, 'pool': 1, 'radley': 4}}","[936, 40070]",0.92,3,3.8,True,1.98,T95/FV4201,4274,57937,2.33,83,HT,47.26,1513,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S11_Strv_103B.png,sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S11_Strv_103B.png,4,2.09,1117,3767,65.23,"{'battleHeroes': {'highCaliber': 74, 'topGun': 12, 'confederate': 35, 'tankSniper': 30, 'steelWall': 12, 'defender': 2, 'patrolDuty': 6}, 'main': {'fireForEffect': 265, 'duelist': 40, 'fighter': 50, 'shellproof': 23, 'spotter': 4, 'reaper': 4, 'masterGunner': 19, 'sharpShooter': 51}, 'epic': {'pascucci': 2, 'radley': 2}}","[382, 228344]",0.74,3,3.84,False,1.52,Strv 103B,4357,4737,2.62,80,TD,45.7,302,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R23_T-43.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R23_T-43.png,4,1.74,1133,1550,67.2,"{'battleHeroes': {'highCaliber': 15, 'topGun': 5, 'confederate': 7, 'tankSniper': 1, 'steelWall': 2, 'scout': 2, 'patrolDuty': 2}, 'main': {'fireForEffect': 53, 'duelist': 15, 'fighter': 15, 'kamikaze': 1, 'spotter': 8, 'reaper': 3, 'masterGunner': 14, 'sharpShooter': 41}, 'epic': {'lehvaslaiho': 3}}","[1201, 847131]",0.31,3,2.55,False,2.46,T-43,3992,6657,1.65,78,MT,32,125,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB124_AEC_Armoured_Car.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB124_AEC_Armoured_Car.png,4,2.35,1159,1432,70.18,"{'battleHeroes': {'highCaliber': 12, 'topGun': 5, 'confederate': 6, 'defender': 1, 'patrolDuty': 3}, 'main': {'fireForEffect': 50, 'duelist': 12, 'fighter': 9, 'spotter': 3, 'reaper': 3, 'masterGunner': 20, 'sharpShooter': 27}, 'epic': {'lehvaslaiho': 4, 'nicol': 1, 'pascucci': 1, 'radley': 1}}","[41, 4583]",0.02,3,4.79,False,3.16,AEC,5676,20049,2.97,76,MT,50.88,57,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A132_T77.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A132_T77.png,4,2.16,1283,2770,66.44,"{'battleHeroes': {'highCaliber': 28, 'topGun': 6, 'confederate': 2, 'tankSniper': 7, 'steelWall': 1, 'defender': 1}, 'main': {'fireForEffect': 123, 'duelist': 21, 'fighter': 24, 'shellproof': 2, 'kamikaze': 1, 'spotter': 4, 'reaper': 3, 'masterGunner': 30, 'sharpShooter': 69}, 'epic': {'naydin': 1, 'pascucci': 2, 'radley': 1}}","[94, 37283]",0.29,3,4.5,True,1.29,T77,4813,51233,2.47,85,HT,52.05,146,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G144_Kpz_50t.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G144_Kpz_50t.png,4,2.24,1453,3596,70.8,"{'battleHeroes': {'highCaliber': 64, 'topGun': 14, 'confederate': 46, 'tankSniper': 6, 'steelWall': 12, 'defender': 1, 'patrolDuty': 3}, 'main': {'fireForEffect': 218, 'duelist': 59, 'fighter': 50, 'shellproof': 14, 'kamikaze': 1, 'spotter': 5, 'reaper': 4, 'masterGunner': 25, 'sharpShooter': 43}, 'epic': {'lehvaslaiho': 9, 'naydin': 1, 'nicol': 2, 'oskin': 1, 'pascucci': 6, 'radley': 2}}","[206, 54327]",0.69,3,3.8,True,2.33,Kpz 50 t,4786,47121,2.37,82,MT,41.2,250,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J27_O_I_120.png,japan,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J27_O_I_120.png,4,1.4,1110,1984,68.29,"{'battleHeroes': {'highCaliber': 24, 'topGun': 2, 'confederate': 4, 'steelWall': 19, 'defender': 3, 'patrolDuty': 1}, 'main': {'fireForEffect': 140, 'duelist': 24, 'fighter': 25, 'shellproof': 30, 'spotter': 5, 'reaper': 4, 'masterGunner': 18, 'sharpShooter': 23}, 'epic': {}}","[544, 354579]",1.15,3,2.47,False,0.98,O-Ho,3361,4961,1.47,72,HT,43.5,246,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S13_Leo.png,sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S13_Leo.png,4,2.09,1349,1964,66.94,"{'battleHeroes': {'highCaliber': 22, 'topGun': 4, 'confederate': 13, 'tankSniper': 3, 'steelWall': 1, 'defender': 3, 'scout': 2, 'patrolDuty': 4}, 'main': {'fireForEffect': 92, 'duelist': 15, 'fighter': 20, 'spotter': 5, 'reaper': 3, 'masterGunner': 23, 'sharpShooter': 38}, 'epic': {'lehvaslaiho': 5, 'oskin': 2, 'pascucci': 2}}","[95, 478312]",0.08,3,3.51,False,3.21,Leo,5591,1665,2.19,82,MT,40.5,121,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J16_ST_B1.png,japan,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J16_ST_B1.png,4,1.8,1058,3193,64.85,"{'battleHeroes': {'highCaliber': 80, 'topGun': 22, 'confederate': 72, 'tankSniper': 9, 'steelWall': 2, 'defender': 5, 'scout': 6, 'patrolDuty': 7}, 'main': {'fireForEffect': 473, 'duelist': 84, 'fighter': 74, 'shellproof': 4, 'spotter': 6, 'reaper': 4, 'masterGunner': 19, 'sharpShooter': 55}, 'epic': {'fadin': 1, 'naydin': 1, 'pascucci': 5, 'radley': 1, 'tarczay': 1}}","[5565, 281713]",0.27,3,3.15,False,2.12,STB-1,3951,3681,1.97,79,MT,42.7,623,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB14_M2.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB14_M2.png,4,3,827,453,100,"{'battleHeroes': {}, 'main': {'fireForEffect': 2, 'duelist': 1, 'fighter': 1, 'shellproof': 1, 'masterGunner': 9}, 'epic': {}}",,2.72,0,6,False,4.5,M2,3791,593,4.49,72,LT,50,2,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R13_KV-1s.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R13_KV-1s.png,4,2.04,1055,1201,69.86,"{'battleHeroes': {'highCaliber': 16, 'topGun': 2, 'confederate': 2}, 'main': {'fireForEffect': 58, 'duelist': 11, 'fighter': 9, 'shellproof': 3, 'kamikaze': 1, 'spotter': 3, 'reaper': 3, 'masterGunner': 11, 'sharpShooter': 21}, 'epic': {}}","[1051, 568979]",0.5,3,3.82,False,2.23,KV-1S,3946,18689,2.31,71,HT,46.58,73,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R109_T54S.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R109_T54S.png,4,1.4,1150,1804,65.98,"{'battleHeroes': {'highCaliber': 8, 'topGun': 2, 'confederate': 23, 'tankSniper': 1, 'steelWall': 1, 'defender': 2, 'scout': 6, 'patrolDuty': 3}, 'main': {'fireForEffect': 149, 'duelist': 18, 'fighter': 21, 'kamikaze': 4, 'spotter': 5, 'masterGunner': 15, 'sharpShooter': 47}, 'epic': {'dumitru': 1, 'fadin': 1, 'orlik': 2, 'pascucci': 2}}","[2929, 302630]",0.18,3,2.15,False,3.48,T-54 ltwt.,4037,18177,1.65,78,LT,34.85,241,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J11_Chi_Ri.png,japan,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J11_Chi_Ri.png,4,1.72,1089,1615,64.62,"{'battleHeroes': {'highCaliber': 22, 'topGun': 5, 'confederate': 10, 'tankSniper': 2, 'defender': 4}, 'main': {'fireForEffect': 76, 'duelist': 19, 'fighter': 15, 'spotter': 2, 'masterGunner': 26, 'sharpShooter': 50}, 'epic': {'lehvaslaiho': 2, 'pascucci': 2}}","[558, 291504]",0.06,3,3.1,False,1.71,Chi-Ri,4105,1121,1.62,78,MT,44.62,195,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A33_MTLS-1G14.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A33_MTLS-1G14.png,4,2,1070,770,100,"{'battleHeroes': {}, 'main': {'fireForEffect': 1, 'masterGunner': 13, 'sharpShooter': 15}, 'epic': {}}",,0,0,,True,4,MTLS-1G14,4918,52001,4.12,61,LT,100,1,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F04_B1.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F04_B1.png,4,1.04,469,340,59.62,"{'battleHeroes': {'confederate': 1, 'steelWall': 3}, 'main': {'masterGunner': 10, 'sharpShooter': 33}, 'epic': {}}","[8788, 249236]",1.07,0,1.5,False,1.73,B1,1229,1089,1.03,74,HT,30.77,52,4
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S15_L_60.png,sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S15_L_60.png,4,5,1247,513,100,"{'battleHeroes': {}, 'main': {'fireForEffect': 1, 'duelist': 1, 'fighter': 1, 'masterGunner': 13, 'sharpShooter': 17}, 'epic': {}}",,0,0,,True,1,L-60,4161,51841,6.33,76,LT,100,1,2
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G02_Hummel.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G02_Hummel.png,4,1.62,724,1435,59.76,"{'battleHeroes': {'highCaliber': 2, 'topGun': 3, 'confederate': 3}, 'main': {'fighter': 3, 'reaper': 4, 'masterGunner': 9}, 'epic': {'gore': 1, 'stark': 1}}","[1050, 764480]",0.01,1,3.27,False,0.12,Hummel,3117,273,9,47,SPG,50.61,164,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G32_PzV_PzIV_ausf_Alfa.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G32_PzV_PzIV_ausf_Alfa.png,4,3.18,1366,1461,66.67,"{'battleHeroes': {'highCaliber': 18, 'topGun': 7, 'confederate': 4, 'tankSniper': 1, 'steelWall': 1, 'invader': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 43, 'duelist': 10, 'fighter': 12, 'shellproof': 3, 'kamikaze': 1, 'spotter': 1, 'reaper': 3, 'masterGunner': 16, 'sharpShooter': 27}, 'epic': {'lehvaslaiho': 5, 'pascucci': 2, 'radley': 1}}",,0.75,3,6.5,True,3.49,Pz. V/IV A,3649,54033,4.04,70,MT,51.11,45,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G44_JagdTigerH.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G44_JagdTigerH.png,4,1.83,1257,2679,60,"{'battleHeroes': {'highCaliber': 7, 'topGun': 1, 'steelWall': 6}, 'main': {'fireForEffect': 33, 'duelist': 5, 'fighter': 5, 'shellproof': 4, 'spotter': 2, 'reaper': 4, 'masterGunner': 19, 'sharpShooter': 27}, 'epic': {}}",,0.76,0,4.06,True,1.3,Jagdtiger Pr,3460,49425,1.94,73,TD,55,40,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB102_LHMTV.png,uk,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB102_LHMTV.png,4,1.32,1107,1821,58.82,"{'battleHeroes': {'highCaliber': 4, 'confederate': 17, 'tankSniper': 11, 'defender': 4, 'patrolDuty': 7}, 'main': {'fireForEffect': 122, 'duelist': 12, 'fighter': 15, 'spotter': 5, 'reaper': 3, 'masterGunner': 22, 'sharpShooter': 27}, 'epic': {'dumitru': 1, 'orlik': 5, 'pascucci': 1}}","[49, 87479]",0,3,2.43,False,2.86,LHMTV,4901,59473,2.2,83,LT,45.75,153,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R43_T-70.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R43_T-70.png,4,1.88,702,448,62.5,"{'battleHeroes': {'confederate': 1, 'scout': 1, 'patrolDuty': 1}, 'main': {'masterGunner': 14, 'sharpShooter': 24}, 'epic': {}}",,0,0,3.75,False,2.5,T-70,2509,15105,2.41,80,LT,50,8,3
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G78_Panther_M10.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G78_Panther_M10.png,4,1.97,1189,1626,64.52,"{'battleHeroes': {'highCaliber': 13, 'topGun': 5, 'confederate': 6, 'steelWall': 2, 'scout': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 56, 'duelist': 29, 'fighter': 12, 'shellproof': 1, 'kamikaze': 2, 'spotter': 4, 'reaper': 3, 'masterGunner': 18, 'sharpShooter': 46}, 'epic': {'radley': 1}}","[671, 88602]",0.37,3,3.27,True,2.52,Panther/M10,4026,57617,1.52,77,MT,39.78,93,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F109_AMD_Panhard_178B.png,france,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/france-F109_AMD_Panhard_178B.png,4,2.01,1162,1316,76.71,"{'battleHeroes': {'highCaliber': 12, 'topGun': 2, 'confederate': 5, 'defender': 1, 'scout': 2, 'patrolDuty': 3}, 'main': {'fireForEffect': 63, 'duelist': 4, 'fighter': 11, 'spotter': 1, 'masterGunner': 14, 'sharpShooter': 28}, 'epic': {'orlik': 6, 'pascucci': 4, 'tamada': 1}}","[174, 371404]",0,3,3.68,False,3.38,AMD 178B,6869,17985,2.88,74,LT,45.21,73,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S22_Strv_S1.png,sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S22_Strv_S1.png,4,1.75,1191,2648,61.61,"{'battleHeroes': {'highCaliber': 33, 'topGun': 6, 'confederate': 11, 'tankSniper': 34, 'defender': 3, 'patrolDuty': 1}, 'main': {'fireForEffect': 187, 'duelist': 8, 'fighter': 28, 'spotter': 6, 'reaper': 4, 'masterGunner': 20, 'sharpShooter': 31}, 'epic': {'halonen': 1, 'pascucci': 1}}","[82, 251980]",0.26,3,2.96,True,1.21,Strv S1,4250,52097,3.5,78,TD,40.76,211,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S07_Strv_74.png,sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S07_Strv_74.png,4,2.25,1327,1729,68.69,"{'battleHeroes': {'highCaliber': 21, 'topGun': 7, 'confederate': 15, 'tankSniper': 10, 'defender': 2, 'scout': 5, 'patrolDuty': 3}, 'main': {'fireForEffect': 86, 'duelist': 10, 'fighter': 17, 'spotter': 3, 'reaper': 3, 'masterGunner': 24, 'sharpShooter': 43}, 'epic': {'lehvaslaiho': 4, 'oskin': 2, 'radley': 1}}","[68, 432963]",0.05,3,3.72,False,2.75,Strv 74,6115,1409,2.64,84,MT,39.39,99,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R131_Tank_Gavalov.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R131_Tank_Gavalov.png,4,2.67,1338,1921,62.35,"{'battleHeroes': {'highCaliber': 19, 'topGun': 9, 'confederate': 8, 'tankSniper': 2, 'scout': 2, 'patrolDuty': 4}, 'main': {'fireForEffect': 75, 'duelist': 20, 'fighter': 21, 'spotter': 3, 'reaper': 3, 'masterGunner': 22, 'sharpShooter': 42}, 'epic': {'dumitru': 2, 'naydin': 2, 'orlik': 7, 'pascucci': 5, 'radley': 2}}","[16, 149738]",0.1,3,4.45,False,3.91,LTG,7534,19457,2.71,79,LT,40,85,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R100_SU122A.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R100_SU122A.png,4,1.13,423,663,56.25,"{'battleHeroes': {}, 'main': {'reaper': 3, 'masterGunner': 6}, 'epic': {}}",,0,0,2.25,False,0,SU-122A,1606,16385,6.08,33,SPG,50,16,5
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A40_T95.png,usa,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A40_T95.png,4,1.73,1091,2848,67.73,"{'battleHeroes': {'highCaliber': 46, 'topGun': 4, 'confederate': 1, 'tankSniper': 3, 'steelWall': 58, 'defender': 1, 'scout': 1, 'patrolDuty': 4}, 'main': {'fireForEffect': 202, 'duelist': 41, 'fighter': 36, 'shellproof': 55, 'spotter': 5, 'reaper': 5, 'masterGunner': 19, 'sharpShooter': 34}, 'epic': {}}","[3027, 311757]",1.85,3,3.54,False,0.91,T95,3295,8737,2.3,78,TD,51.26,437,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G04_PzVI_Tiger_I.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G04_PzVI_Tiger_I.png,4,1.52,1027,1663,60.5,"{'battleHeroes': {'highCaliber': 25, 'topGun': 5, 'confederate': 12, 'tankSniper': 2, 'steelWall': 4, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 87, 'duelist': 25, 'fighter': 19, 'kamikaze': 3, 'spotter': 2, 'reaper': 3, 'masterGunner': 32, 'sharpShooter': 67}, 'epic': {}}","[4998, 960609]",0.24,3,2.59,False,1.32,Tiger I,3138,529,1.42,79,HT,41.18,238,7
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J38_Type_95_Ji_Ro.png,japan,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J38_Type_95_Ji_Ro.png,4,1.98,987,1604,69.7,"{'battleHeroes': {'highCaliber': 9, 'topGun': 2, 'confederate': 1, 'tankSniper': 2, 'patrolDuty': 1}, 'main': {'fireForEffect': 58, 'duelist': 4, 'fighter': 5, 'spotter': 3, 'reaper': 3, 'masterGunner': 17, 'sharpShooter': 20}, 'epic': {'naydin': 1, 'pascucci': 3, 'pool': 1}}","[51, 15478]",0.03,3,4.09,False,0.91,Ji-Ro,4517,7265,3.7,66,TD,51.52,66,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch40_WZ120G_FT.png,china,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch40_WZ120G_FT.png,4,1.68,1031,2767,55.41,"{'battleHeroes': {'highCaliber': 9, 'topGun': 2, 'confederate': 1, 'tankSniper': 3}, 'main': {'fireForEffect': 55, 'duelist': 5, 'fighter': 7, 'kamikaze': 1, 'spotter': 1, 'reaper': 5, 'masterGunner': 13, 'sharpShooter': 18}, 'epic': {'radley': 1}}","[25, 711]",0.26,1,3.44,True,1.04,WZ-120G FT,3609,63025,2.24,68,TD,51.35,74,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R17_SU-100.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R17_SU-100.png,4,2.03,964,1393,70.05,"{'battleHeroes': {'highCaliber': 22, 'topGun': 7, 'tankSniper': 3, 'steelWall': 2, 'defender': 4, 'patrolDuty': 1}, 'main': {'fireForEffect': 85, 'duelist': 10, 'fighter': 16, 'shellproof': 1, 'kamikaze': 1, 'spotter': 2, 'reaper': 6, 'masterGunner': 19, 'sharpShooter': 27}, 'epic': {'pascucci': 2, 'radley': 3}}","[1387, 897153]",0.28,3,3.44,False,1.58,SU-100,3994,3585,3.16,73,TD,41.12,197,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R159_SU_130PM_DR.png,ussr,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R159_SU_130PM_DR.png,4,1.76,1302,2835,63.92,"{'battleHeroes': {'highCaliber': 21, 'topGun': 3, 'confederate': 13, 'tankSniper': 9, 'defender': 1, 'patrolDuty': 2}, 'main': {'fireForEffect': 84, 'duelist': 2, 'fighter': 10, 'spotter': 3, 'reaper': 3, 'masterGunner': 13, 'sharpShooter': 21}, 'epic': {'halonen': 1, 'pascucci': 1}}","[29, 11241]",0.01,3,3.64,True,1.15,Forest Spirit,3973,27905,3.2,70,TD,51.55,97,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/poland-Pl10_40TP_Habicha.png,poland,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/poland-Pl10_40TP_Habicha.png,4,2.09,1135,1598,72.97,"{'battleHeroes': {'highCaliber': 10, 'topGun': 5, 'confederate': 2, 'tankSniper': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 66, 'duelist': 11, 'fighter': 10, 'shellproof': 1, 'kamikaze': 1, 'spotter': 1, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 18}, 'epic': {'lehvaslaiho': 5, 'oskin': 1, 'pascucci': 3, 'radley': 1}}","[45, 195444]",0.37,3,4.84,False,1.59,40TP,5312,2449,2.89,69,MT,56.76,74,6
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch22_113_Beijing_Opera.png,china,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch22_113_Beijing_Opera.png,4,1.68,1193,3545,64.86,"{'battleHeroes': {'highCaliber': 16, 'topGun': 3, 'confederate': 16, 'tankSniper': 1, 'steelWall': 11, 'patrolDuty': 1}, 'main': {'fireForEffect': 111, 'duelist': 32, 'fighter': 11, 'shellproof': 13, 'spotter': 6, 'reaper': 3, 'masterGunner': 19, 'sharpShooter': 34}, 'epic': {}}","[138, 6722]",0.76,3,3.15,True,2.01,113 BO,4143,62513,1.81,74,HT,46.62,148,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J25_Type_4.png,japan,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/japan-J25_Type_4.png,4,1.33,1021,2323,67.85,"{'battleHeroes': {'highCaliber': 30, 'topGun': 2, 'confederate': 6, 'steelWall': 43, 'defender': 2, 'invader': 2, 'patrolDuty': 1}, 'main': {'fireForEffect': 204, 'duelist': 40, 'fighter': 23, 'shellproof': 56, 'kamikaze': 2, 'spotter': 5, 'reaper': 4, 'masterGunner': 24, 'sharpShooter': 33}, 'epic': {'pascucci': 1}}","[3002, 286301]",1.45,3,2.48,False,0.94,Type 4 H,3207,4193,1.45,76,HT,46.59,367,9
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G114_Rheinmetall_Skorpian.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G114_Rheinmetall_Skorpian.png,4,2.14,1317,3054,63.93,"{'battleHeroes': {'highCaliber': 96, 'topGun': 19, 'confederate': 18, 'tankSniper': 30, 'patrolDuty': 1}, 'main': {'fireForEffect': 309, 'duelist': 42, 'fighter': 62, 'spotter': 4, 'reaper': 5, 'masterGunner': 17, 'sharpShooter': 22}, 'epic': {'halonen': 1, 'kolobanov': 1, 'pascucci': 5, 'pool': 1, 'radley': 2}}","[41, 380175]",0.01,3,3.69,True,1.46,Skorpion G,5320,50193,3.29,74,TD,41.94,341,8
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G56_E-100.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G56_E-100.png,4,1.87,1120,3605,64.63,"{'battleHeroes': {'highCaliber': 46, 'topGun': 3, 'confederate': 6, 'steelWall': 38, 'defender': 1, 'patrolDuty': 1}, 'main': {'fireForEffect': 166, 'duelist': 61, 'fighter': 33, 'shellproof': 42, 'spotter': 4, 'reaper': 4, 'masterGunner': 16, 'sharpShooter': 34}, 'epic': {'pascucci': 1, 'radley': 1}}","[1209, 509121]",1.24,3,3.64,False,1.26,E 100,4363,9489,1.65,77,HT,48.78,246,10
https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/germany-G97_Waffentrager_IV.png,germany,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/germany-G97_Waffentrager_IV.png,4,1.87,1026,2801,71.62,"{'battleHeroes': {'highCaliber': 45, 'topGun': 11, 'confederate': 10, 'tankSniper': 15, 'invader': 1}, 'main': {'fireForEffect': 235, 'duelist': 19, 'fighter': 34, 'spotter': 2, 'reaper': 4, 'masterGunner': 15, 'sharpShooter': 23}, 'epic': {'pascucci': 1, 'radley': 1}}","[5641, 536006]",0.01,3,4.01,False,0.67,WT auf Pz. IV,3375,16401,2.63,71,TD,53.47,303,9
