tank_id,damage,winrate,direct_hits,image,life_time,distance_traveled,player_winrate,spotting_assist,isPrem,tracking_assist,damage_blocked,nation,big_image,survival,frags,battles,pen_rate,potential_damage_received,tier,penetrations,sniper_damage,shots_fired,damage_received,base_capture_points,base_defense_points,name,winrate_differential,class,spots,wn8,hit_rate
817,1050,48.31,4.97,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch03_WZ-111.png,281,1235,49.74,313,True,49,810,China,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/china-Ch03_WZ-111.png,23.45,0.66,1565,58.47,2271,8,2.9,120,6.98,1446,0.94,0.36,WZ-111,-1.43,HT,1.27,1149,71.09
9793,293,47.78,2.99,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F32_Somua_Sau_40.png,271,725,47.57,55,False,22,40,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F32_Somua_Sau_40.png,24.69,0.53,1555,52.95,395,4,1.58,117,5.89,358,0.52,0.24,SAu 40,0.21,TD,0.29,645,50.69
62209,1068,48.48,5.19,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R121_KV4_KTT.png,286,956,49.98,186,True,48,1044,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R121_KV4_KTT.png,23.31,0.62,1549,61.73,2383,8,3.2,245,7.73,1284,0.92,0.43,KV-4 KTTS,-1.5,TD,0.6,1091,67.12
47617,1061,47.41,4.14,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R146_STG.png,291,1346,46.83,321,True,44,205,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R146_STG.png,23.61,0.63,1546,71.38,1419,8,2.96,324,6.14,1195,0.77,0.35,STG,0.58,MT,0.96,1199,67.46
51569,695,51.72,4.65,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz01_Skoda_T40.png,257,1257,48.7,217,True,32,66,Czech,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/czech-Cz01_Skoda_T40.png,21.05,0.74,1539,73.64,754,6,3.42,208,7.77,700,0.74,0.54,Škoda T 40,3.02,MT,1.16,1321,59.83
8209,470,55.24,10.41,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G52_Pz38_NA.png,265,1703,51.75,323,False,17,24,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G52_Pz38_NA.png,29.89,0.93,1499,70.34,432,4,7.32,86,16.36,443,1.89,0.85,Pz. 38 nA,3.49,LT,2.84,1952,63.65
5729,647,52.47,7.17,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J23_Mi_To.png,279,925,48.09,152,False,29,420,Japan,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/japan-J23_Mi_To.png,27.97,0.84,1498,66.04,1164,5,4.74,103,11.59,806,1.4,0.58,O-I Exp.,4.38,HT,0.79,1207,61.9
51345,754,49.56,5.79,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl16_T34_85_Rudy.png,273,1321,46.28,251,True,28,122,Poland,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/poland-Pl16_T34_85_Rudy.png,24.05,0.83,1493,76.74,820,6,4.44,213,9.22,716,0.93,0.21,Rudy Pl,3.28,MT,1.12,1276,62.8
6913,551,49.8,5.83,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R25_GAZ-74b.png,301,960,48.36,66,False,25,8,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R25_GAZ-74b.png,32.24,0.89,1464,79.08,300,4,4.61,278,10.69,294,0.94,0.65,SU-85B,1.44,TD,0.36,1383,54.49
4945,345,49.62,7.86,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB04_Valentine.png,254,777,46.87,57,False,13,333,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB04_Valentine.png,31.85,0.65,1457,76.43,646,3,6.01,42,12.6,313,1.59,0.66,Valentine,2.75,LT,0.47,1187,62.42
881,293,47.41,7.39,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz11_V_8_H.png,240,1013,47.34,111,False,10,39,Czech,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/czech-Cz11_V_8_H.png,20.01,0.45,1449,67.8,502,4,5.01,50,11.78,487,0.91,0.37,ST vz. 39,0.07,MT,0.8,866,62.73
561,1309,50.87,7.56,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch01_Type59_Gold.png,289,1564,53.31,448,True,59,496,China,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/china-Ch01_Type59_Gold.png,27.04,0.89,1431,72.71,1637,8,5.5,335,10.59,1148,0.71,0.67,Type 59 G,-2.44,MT,1.6,1718,71.39
59137,784,48.14,3.53,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R71_IS_2B.png,272,1099,44.08,204,True,37,307,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R71_IS_2B.png,23.19,0.59,1423,63.39,1497,7,2.24,108,5.33,1185,1.35,0.41,IS-2,4.06,HT,0.85,851,66.17
57377,992,46.72,6.01,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A111_T25_Pilot.png,285,1361,50.89,389,True,44,207,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A111_T25_Pilot.png,22.9,0.62,1402,71.57,1516,8,4.3,277,8.97,1302,0.46,0.36,T25 Pilot 1,-4.17,MT,1.21,1237,67
641,270,44.11,9.57,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S12_Strv_M40.png,207,919,46.7,51,False,8,79,Sweden,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/sweden-S12_Strv_M40.png,16.61,0.49,1367,71.55,432,3,6.85,38,15.01,369,1.03,0.23,Strv m/40L,-2.59,LT,0.7,764,63.75
53585,458,47.14,8.9,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB68_Matilda_Black_Prince.png,285,820,47.89,136,True,16,137,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB68_Matilda_Black_Prince.png,28.7,0.62,1366,70.73,786,5,6.29,96,14.68,670,1.47,0.21,Matilda BP,-0.75,MT,0.52,996,60.61
58673,1868,49.55,7.13,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch25_121_mod_1971B_MK.png,309,1598,51.29,616,True,72,561,China,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch25_121_mod_1971B_MK.png,27.73,0.9,1338,71.68,2193,10,5.11,573,9.99,1703,0.38,0.63,Monkey King,-1.74,MT,1.44,1539,71.45
8961,595,47.92,5.26,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R46_KV-13.png,262,1303,49.12,288,False,31,274,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R46_KV-13.png,21.13,0.53,1325,63.87,1306,7,3.36,122,8.31,1003,1.61,0.39,KV-13,-1.2,MT,1.04,826,63.29
61697,1796,51.64,8.3,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R120_T22SR_A22.png,295,1706,52.47,646,True,77,1066,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R120_T22SR_A22.png,26.39,0.91,1311,71.05,2756,10,5.9,394,11.32,1748,0.44,0.31,T-22 med.,-0.83,MT,1.72,1528,73.33
55841,2907,57.74,10.27,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A95_T95_E6.png,347,1904,59.51,578,True,98,458,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A95_T95_E6.png,36.81,1.44,1247,76.17,2247,10,7.82,851,13.83,1893,0.36,0.8,T95E6,-1.77,MT,1.46,2825,74.27
55057,479,47.62,6.3,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G70_PzIV_Hydro.png,267,1143,47.67,137,True,21,64,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G70_PzIV_Hydro.png,21.99,0.63,1237,71.87,662,5,4.53,111,10.63,635,1.13,0.47,Pz. IV hydr.,-0.05,MT,0.82,971,59.26
59441,2516,53.16,6.93,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch52_WZ_122_6_F3.png,331,1441,54.78,437,True,65,1461,China,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch52_WZ_122_6_F3.png,32.98,1.06,1234,74.89,3310,10,5.19,290,8.45,1920,0.6,0.28,116-F3,-1.62,HT,1.18,1994,82.04
4897,399,56.41,6.06,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A25_M2_med.png,227,988,49.06,82,False,30,43,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A25_M2_med.png,28.37,0.88,1216,45.78,354,3,2.78,70,10.91,327,1.28,0.46,M2 Medium,7.35,MT,1.19,1657,55.61
1089,323,44.9,10.72,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F04_B1.png,236,865,46.75,99,False,15,310,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F04_B1.png,20.66,0.51,1205,55.18,899,4,5.92,34,15.79,608,1.19,0.18,B1,-1.85,HT,0.75,813,67.93
59393,791,52.29,5.97,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R117_T34_85_Rudy.png,268,1374,49.97,244,True,36,121,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R117_T34_85_Rudy.png,25.73,0.85,1201,77.29,817,6,4.62,196,9.19,707,0.89,0.26,Rudy USSR,2.32,MT,1.18,1398,65.01
11809,697,50.64,8.89,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A86_T23E3.png,276,1436,48.79,296,True,20,103,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A86_T23E3.png,24.89,0.68,1173,69.08,1022,7,6.14,175,13.6,926,1.41,0.49,T23E3,1.85,MT,1.27,1042,65.35
55121,713,49.66,7.61,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB52_A45.png,278,1105,47.17,229,True,22,313,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB52_A45.png,21.59,0.56,1172,64.64,1725,7,4.92,108,11.11,1436,1.3,0.34,FV201 (A45),2.49,HT,0.85,882,68.45
9041,510,49.31,8.43,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB57_Alecto.png,300,1138,48.78,112,False,22,0,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB57_Alecto.png,28.73,0.85,1166,74.73,310,4,6.3,240,15.25,331,1.08,0.97,Alecto,0.53,TD,0.69,1439,55.3
64065,953,47.89,5.96,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F65_FCM_50t.png,266,1427,50.85,299,True,46,225,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F65_FCM_50t.png,20.03,0.56,1163,67.84,1643,8,4.04,209,8.97,1416,0.68,0.29,FCM 50 t,-2.96,HT,1.31,1021,66.42
51489,256,48.78,36.95,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A19_T2_lt.png,165,1405,47.97,45,True,11,32,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A19_T2_lt.png,17.02,0.64,1146,54.19,295,2,20.02,3,69.01,282,0.98,0.5,T2 Light,0.81,LT,1.96,1165,53.55
49921,825,44.55,3.55,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R133_KV_122.png,283,1185,48.35,192,True,30,180,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R133_KV_122.png,21.79,0.61,1129,65.76,1296,7,2.33,117,5.44,1123,0.64,0.59,KV-122,-3.8,HT,0.82,981,65.14
929,352,57.98,9.77,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It03_M15_42.png,226,905,47.22,52,False,13,93,Italy,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/italy-It03_M15_42.png,30.32,0.68,1128,72.93,475,3,7.13,46,15.68,395,1.85,0.43,M15/42,10.76,MT,0.63,1039,62.36
60929,327,51.56,4.94,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R105_BT_7A.png,182,1189,48.8,68,True,26,17,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R105_BT_7A.png,17.57,0.68,1121,36.6,353,3,1.81,21,8.99,366,0.64,0.34,BT-7 art.,2.76,LT,1.6,1243,55
52481,448,48.29,14.83,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R31_Valentine_LL.png,250,924,47.88,130,True,15,326,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R31_Valentine_LL.png,28.52,0.79,1052,65.37,827,4,9.69,38,20.94,508,1.96,0.61,Valentine II,0.41,LT,1.06,1509,70.83
34593,362,57.09,13.97,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A148_Convertible_Medium_Tank_T3.png,189,1181,48.86,77,True,17,12,USA,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/usa-A148_Convertible_Medium_Tank_T3.png,22.54,0.68,1016,64.27,380,3,8.98,10,27.78,405,1.25,0.26,T3 Convert.,8.23,MT,1.59,1060,50.31
52609,853,47.62,5.86,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S23_Strv_81_sabaton.png,284,1297,49,393,True,40,471,Sweden,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/sweden-S23_Strv_81_sabaton.png,22.57,0.52,1010,65.68,1790,8,3.85,222,8.77,1300,0.92,0.44,P:Victoria,-1.38,MT,1.08,1034,66.84
53761,689,52.29,6.18,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R78_SU_85I.png,320,1148,50.94,120,True,35,74,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R78_SU_85I.png,34.19,1.06,1006,76.24,453,5,4.71,315,10.75,383,1.21,0.77,SU-85I,1.35,TD,0.63,1573,57.51
61777,330,48.45,8.38,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB127_A7E3.png,198,804,47.87,53,True,11,5,UK,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB127_A7E3.png,19.56,0.57,997,80.32,403,3,6.73,52,12.63,420,1.27,0.48,A7E3,0.58,LT,0.65,961,66.33
33281,269,46.59,3.93,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/ussr-R185_T_34_L_11_1941.png,244,1143,47.48,168,True,18,183,USSR,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/ussr-R185_T_34_L_11_1941.png,20.58,0.46,938,61.37,676,4,2.41,32,7.31,515,1.24,0.11,T-34 1941,-0.89,MT,1.2,714,53.76
50817,404,49.41,9.66,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S34_Lago_M38.png,221,974,47.69,70,True,13,96,Sweden,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/sweden-S34_Lago_M38.png,23.57,0.78,925,71.51,504,3,6.91,53,14.59,421,0.94,0.5,Lago M38,1.72,LT,0.97,886,66.2
5409,345,48.97,5.24,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A23_M7_med.png,238,1462,49.81,274,False,15,49,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A23_M7_med.png,18.85,0.56,923,76.19,520,5,3.99,60,8.6,497,0.96,0.49,M7,-0.84,LT,1.87,1214,60.96
15441,915,44.37,5.78,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB87_Chieftain_T95_turret.png,268,1283,46.22,362,True,43,378,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB87_Chieftain_T95_turret.png,19.89,0.51,915,68.05,1668,8,3.93,273,8.59,1269,0.56,0.27,Chieftain/T95,-1.85,MT,1.2,1043,67.23
45585,625,51.1,7.84,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/germany-G81_Pz_IV_AusfH_GuP.png,271,1248,50.3,182,True,29,62,Germany,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/germany-G81_Pz_IV_AusfH_GuP.png,29.5,0.83,912,75.83,569,5,5.94,177,12.67,528,1.26,0.84,Pz. IV H Ankou,0.8,MT,1.13,1244,61.87
51457,496,48.24,8.07,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R32_Matilda_II_LL.png,287,962,48.25,180,True,30,205,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R32_Matilda_II_LL.png,28.02,0.7,910,58.98,864,5,4.76,109,12.43,678,1.4,0.45,Matilda IV,-0.01,MT,0.74,1154,64.96
58625,1204,48.77,3.91,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R111_ISU130.png,332,1018,49.64,190,True,49,82,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R111_ISU130.png,29.35,0.78,896,67.95,934,8,2.66,664,6.22,797,0.82,0.25,ISU-130,-0.87,TD,0.4,1286,62.85
62257,2397,49.78,7.88,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch41_WZ_111_QL.png,318,1448,53.51,470,True,59,1118,China,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch41_WZ_111_QL.png,29.33,0.95,890,66.46,3110,10,5.23,292,10.3,2068,0.44,0.31,WZ-111 QL,-3.73,HT,1.39,2043,76.46
13121,324,58.3,8.88,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F44_Somua_S35.png,237,862,47.22,57,False,12,190,France,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/france-F44_Somua_S35.png,31.93,0.65,880,67.78,554,3,6.02,36,14.23,369,1.68,0.61,Somua S35,11.08,MT,0.7,933,62.39
12577,460,51.52,6.41,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A78_M4_Improved.png,252,1328,48.77,211,True,23,123,USA,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/usa-A78_M4_Improved.png,19.51,0.67,856,66.56,684,5,4.27,92,10.59,576,1.06,0.38,M4 Improved,2.75,MT,1.34,1146,60.49
62721,1106,51.81,5.16,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R123_Kirovets_1.png,292,1272,49.78,306,True,48,973,USSR,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/ussr-R123_Kirovets_1.png,27.13,0.62,855,59.19,2422,8,3.05,108,7.22,1421,1.08,0.15,Kirovets-1,2.03,HT,1.15,1166,71.36
61009,400,52.4,9.2,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB116_Harry_Hopkins_I.png,239,1316,48.94,208,True,11,18,UK,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/uk-GB116_Harry_Hopkins_I.png,21.34,0.62,834,80.64,447,4,7.42,85,14.31,470,0.79,0.97,A25 H.H. I,3.46,LT,1.56,942,64.25
53505,485,54.16,14.17,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R56_T-127.png,223,1078,49.2,86,True,15,162,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R56_T-127.png,29.31,1,829,73.83,534,3,10.46,40,21.15,392,1.9,0.46,T-127,4.96,LT,1.26,1894,67.02
13073,259,46.17,25.37,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G82_Pz_II_AusfG.png,202,1045,46.37,73,False,9,41,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G82_Pz_II_AusfG.png,17.86,0.43,823,53.04,412,3,13.46,8,47.45,394,0.49,0.46,Pz. II G,-0.2,LT,1.13,925,53.46
63793,686,44.8,4.37,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch26_59_Patton.png,249,1225,42.11,367,True,34,265,China,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/china-Ch26_59_Patton.png,16.52,0.42,817,68.1,1583,8,2.97,197,6.76,1282,0.51,0.36,59-Patton,2.69,MT,1.16,737,64.63
51553,544,47.66,6.15,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J12_Chi_Nu_Kai.png,276,1098,49.94,165,True,16,56,Japan,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/japan-J12_Chi_Nu_Kai.png,22.54,0.7,812,74.7,580,5,4.59,160,9.74,551,0.82,0.65,Chi-Nu Kai,-2.28,MT,0.83,1415,63.13
13329,488,48.77,10.28,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G90_DW_II.png,231,901,47.02,103,False,17,241,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G90_DW_II.png,20.94,0.73,812,69.38,851,4,7.13,55,15.48,639,0.91,0.36,D.W. 2,1.75,HT,1.03,1402,66.36
55377,397,51.06,5.32,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB108_A46.png,229,1409,51.46,453,True,12,8,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB108_A46.png,17.56,0.51,803,72.77,521,6,3.87,95,8.05,525,1,0.51,A46,-0.4,LT,2.3,1204,66.1
52497,430,53.37,15.02,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G33_H39_captured.png,240,832,49.24,42,True,13,315,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G33_H39_captured.png,40.41,1.14,787,73.97,559,2,11.11,33,20.85,243,2.41,0.98,Pz. 38H,4.13,LT,0.7,1260,72.03
51729,509,54.64,88.73,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G36_PzII_J.png,237,924,50.88,106,True,26,641,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G36_PzII_J.png,34.9,1.16,765,49.9,1017,3,44.27,11,137.62,386,2.93,1.11,Pz. II J,3.76,LT,1.05,1374,64.48
1025,350,52.13,11.86,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R08_BT-2.png,207,1291,50.85,36,False,9,16,USSR,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/ussr-R08_BT-2.png,30.54,0.94,727,72.23,264,2,8.57,59,20.11,272,1.38,0.95,BT-2,1.28,LT,1.15,1941,58.96
6673,457,47.36,5.34,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G20_Marder_II.png,266,735,48.77,33,False,22,11,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G20_Marder_II.png,29.44,0.89,720,83.57,241,3,4.47,212,9.58,232,0.9,0.56,Marder II,-1.41,TD,0.27,1401,55.77
12881,539,52.37,4.86,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB50_Sherman_III.png,262,1216,52.2,209,False,32,94,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB50_Sherman_III.png,23.26,0.78,718,61.81,630,5,3,119,8.64,546,0.65,0.41,Sherman III,0.17,MT,1.22,1502,56.19
56145,710,50,6.35,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB35_Sentinel_AC_IV.png,296,1167,48.57,197,True,24,65,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB35_Sentinel_AC_IV.png,27.38,0.78,694,79.38,754,6,5.04,234,10.14,708,1.02,0.29,AC 4 Exp.,1.43,MT,0.83,1279,62.6
15633,415,52.7,2.95,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G95_Pz_Sfl_IVb.png,356,392,49.25,12,False,41,2,Germany,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/germany-G95_Pz_Sfl_IVb.png,44.82,0.68,685,7.83,157,4,0.23,359,10.13,173,0.34,0.76,Pz.Sfl. IVb,3.45,SPG,0.05,1288,29.1
4401,310,42.45,6.81,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch08_Type97_Chi_Ha.png,211,798,46.79,47,False,13,47,China,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/china-Ch08_Type97_Chi_Ha.png,20.69,0.58,662,69.94,413,3,4.76,43,11.6,377,0.69,0.25,Chi-Ha,-4.34,LT,0.59,977,58.65
2145,300,44.62,6.67,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J07_Chi_Ha.png,210,884,47.07,58,False,19,57,Japan,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/japan-J07_Chi_Ha.png,20.62,0.5,650,68.09,420,3,4.54,46,11.15,377,0.96,0.42,Chi-Ha,-2.45,LT,0.72,870,59.78
57905,303,48.3,7.95,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch60_Vickers_TypeB.png,206,816,50.04,30,True,10,14,China,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/china-Ch60_Vickers_TypeB.png,25.54,0.66,646,79.12,294,2,6.29,43,13.56,290,1.3,0.84,Vickers 6 t,-1.74,LT,0.58,772,58.61
7761,221,44.58,11.46,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB58_Cruiser_Mk_III.png,182,979,47.38,53,False,11,11,UK,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/uk-GB58_Cruiser_Mk_III.png,14.71,0.37,646,50.72,347,3,5.81,18,21.45,361,0.62,0.7,Cruiser III,-2.8,LT,1,937,53.43
